Timestamp,moradorOuSeguranca,casaOuPredios,cidadeCasas,qntdCasas,1a5seguroCasas,1a5segurancaCasas,problemas,problemasDescricaoCasas,temCamerasCasas,camerasSuficientesCasas,moraComDependenteCasas,dependenteTransitaSoCasas,preocupadoDependenteAndarSoCasas,avisadoDependenteSoCasas,cidadePredios,qntdBlocosPredios,andaresPredios,1a5seguroPredios,1a5segurancaPredios,problemasPredios,descricaoPredios,temCamerasPredios,camerasSuficientesPredios,"MoraComDependentesPredios
distúrbios)",dependenteTansitaSoPredios,"PreocupadoDependenteAndarSoPredios
acompanhamento?",avisadoDependenteSoPredios,trabalhaCasaPredio,cidadeTrabalhaPredio,seguranca1a5trabalhaPredio,controleDeAcessoPredios,temCameraTrabalhaPredios,"CamerasSuficientesTrabalhaPredios
comuns?",problemasTrabalhaPredio,descricaoTrabalhaPredio,cidadeTrabalhaCasas,1a5segurancaTrabalhaCasas,Qual controle de acesso seu condomínio possui?,temCamerasTrabalhaCasas,camerasSuficientesCasas,problemasTrabalhaCasa,descricaoProblemaTrabalhaCasa
10/21/2024 13:15:16,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Annecy- França ,Até 6 blocos,Até 3 andares,5,5,Não,,Não,Não,Não,Não,Não,Não,,,,,,,,,,,,,,,
10/21/2024 13:15:22,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Maceio,Até 6 blocos,Mais de 8 andares,3,3,Sim,Chegar em cada de madrugada com um carro novo. Q nunca tinha ido no condomínio. E o porteiro abrir o portão sem nem pedir identificação.,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:15:24,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Alagoinhas - Bahia ,Mais de 11 blocos,De 3-8 andares,3,3,Sim,"Roubos, entradas sem autorização ",Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 13:15:32,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Salvador ,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 13:15:40,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Sao paulo,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Não,Não,,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:15:53,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju ,De 6 a 11 blocos,Até 3 andares,1,1,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:16:01,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Rio de Janeiro ,Até 6 blocos,De 3-8 andares,2,3,Sim,O próprio síndico foi seguido e assaltado dentro do estacionamento do condomínio ,Sim,Não,Não,,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:16:02,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,52 anos,Mais de 11 blocos,Até 3 andares,4,4,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 13:16:12,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Salvador ,Mais de 11 blocos,De 3-8 andares,4,3,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:16:21,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Cuiabá ,Até 6 blocos,De 3-8 andares,1,1,Sim,Veículo furtado em 2023,Sim,Não,Não,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:16:23,Morador,Moro em um condomínio de Casas,Santa Inês Maranhão ,Até 5 quadras,1,1,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:16:23,Morador,Moro em um condomínio de Casas,Arapiraca ,Mais de 10 quadras,3,3,Sim,Pegaram alguns pertences no meu carro,Não,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:16:28,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Maceió ,De 6 a 11 blocos,Até 3 andares,2,2,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 13:16:29,Morador,Moro em um condomínio de Casas,45,Até 5 quadras,5,4,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:16:44,Morador,Moro em um condomínio de Casas,São Gonçalo do Amarante Ceará ,Mais de 10 quadras,4,3,Não,,Não,,Não,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:16:53,Morador,Moro em um condomínio de Casas,Campos dos Goytacazes ,De 5 a 10 quadras,5,5,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:16:53,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Chapecó ,Até 6 blocos,De 3-8 andares,5,3,Não,,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 13:17:04,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São José SC ,Até 6 blocos,De 3-8 andares,3,3,Sim,Furto e arrombamento ,Sim,Não,Sim,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 13:17:04,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,aracaju,Mais de 11 blocos,Mais de 8 andares,2,3,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:17:18,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju,De 6 a 11 blocos,De 3-8 andares,4,4,Sim,Ocupação da garagem,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 13:17:20,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Salvador ,Até 6 blocos,Mais de 8 andares,5,4,Não,,Sim,Sim,Sim,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 13:17:27,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Vitória da Conquista ,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:17:31,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,GOIÂNIA,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Sim,Não,Sim,Não,,,,,,,,,,,,,,,,
10/21/2024 13:17:43,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Teresina-PI,Até 6 blocos,Até 3 andares,4,4,Sim,"Um indivíduo pulou o muro do condomínio para furtar a unidade externa de um ar-condicionado, o muro possui cerca elétrica, porém ele cortou os fios que dão eletricidade para a cerca.",Não,,Não,,,,,,,,,,,,,,,,,,
10/21/2024 13:17:45,Morador,Moro em um condomínio de Casas,Governador Valadares MG ,Mais de 10 quadras,3,3,Sim,Tentaram entrar pelos fundos do condomínio pelo o matagal ,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:17:50,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Fortaleza ,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Sim,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:17:52,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Fortaleza,Até 6 blocos,Mais de 8 andares,5,3,Não,,Sim,Sim,Sim,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 13:17:55,Morador,Moro em um condomínio de Casas,30,De 5 a 10 quadras,1,1,Sim,"Entrada de pessoas estranhas, passam pela portaria como se fossem moradores.",Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:18:03,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Fortaleza ,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:18:15,Morador,Moro em um condomínio de Casas,Parnamirim/RN,Mais de 10 quadras,4,4,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:18:17,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Teresina ,Mais de 11 blocos,De 3-8 andares,3,2,Sim,Coloquei um tapete na porta do apartamento roubaram. Já vi briga de casal na madrugada nada do segurança do condomínio aparecer.,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:18:22,Morador,Moro em um condomínio de Casas,João Pessoa ,Mais de 10 quadras,5,5,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:18:29,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju,Até 6 blocos,De 3-8 andares,4,4,Não,,Sim,Sim,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:18:30,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,39,Mais de 11 blocos,Até 3 andares,5,5,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:18:36,Morador,Moro em um condomínio de Casas,Maceió ,"Até 5 quadras, De 5 a 10 quadras, Mais de 10 quadras",2,1,Não,Não há segurança ,Não,Não,Não,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:18:41,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Recife ,Até 6 blocos,De 3-8 andares,2,2,Não,,Sim,Sim,Não,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 13:18:49,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Maceió ,Até 6 blocos,De 3-8 andares,3,2,Sim,Foi roubado uma bicicleta ,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:18:52,Morador,Moro em um condomínio de Casas,"Maricá, RJ",Mais de 10 quadras,3,5,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:18:55,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,53,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:18:58,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Recife ,Até 6 blocos,Mais de 8 andares,4,4,Sim,Entrada de pessoas sem autorização ,Sim,Não,Sim,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 13:19:04,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju ,De 6 a 11 blocos,De 3-8 andares,5,5,Não,,Sim,Não,Não,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 13:19:04,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju ,Até 6 blocos,Mais de 8 andares,2,2,Não,,Sim,Sim,Não,,,Sim,,,,,,,,,,,,,,,
10/21/2024 13:19:18,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Recife/PE,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Sim,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:19:37,Morador,,Jaboatão - PE,Até 5 quadras,1,1,Não,,Não,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:19:54,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju ,Até 6 blocos,De 3-8 andares,2,2,Não,,Sim,Não,Não,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:20:04,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,NATAL/RN,De 6 a 11 blocos,Mais de 8 andares,4,4,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 13:20:04,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Teresina pi ,Mais de 11 blocos,De 3-8 andares,2,2,Não,,Não,,Não,,,,,,,,,,,,,,,,,,
10/21/2024 13:20:30,Morador,Moro em um condomínio de Casas,Juazeiro do Norte - Ceará ,Mais de 10 quadras,5,5,Não,,Sim,Não,Sim,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:20:31,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Natal,Até 6 blocos,Mais de 8 andares,3,3,Sim,Furto,Sim,Não,Não,,,Sim,,,,,,,,,,,,,,,
10/21/2024 13:20:35,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Mossoró,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Sim,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:20:37,Morador,Moro em um condomínio de Casas,Angra dos Reis - RJ,Até 5 quadras,4,2,Não,,Sim,Não,Sim,Sim,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:20:40,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Valparaíso de Goiás ,Mais de 11 blocos,Até 3 andares,1,2,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:20:45,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,João Pessoa ,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 13:20:54,Morador,Moro em um condomínio de Casas,Maceió ,De 5 a 10 quadras,2,2,Sim,Invasão e furto ,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:20:56,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Campina Grande Paraíba ,Mais de 11 blocos,De 3-8 andares,3,3,Sim,Roubaram minhas roupas que eu deixei na varanda ,Sim,Não,Não,,,Sim,,,,,,,,,,,,,,,
10/21/2024 13:21:06,Morador,Moro em um condomínio de Casas,Criciúma SC,De 5 a 10 quadras,4,4,Não,,Sim,,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:21:11,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Socorro sergipe,Até 6 blocos,De 3-8 andares,4,4,Não,,Sim,Sim,Não,,,Sim,,,,,,,,,,,,,,,
10/21/2024 13:21:12,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Paulo ,Até 6 blocos,Mais de 8 andares,5,5,Não,,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 13:21:30,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju ,De 6 a 11 blocos,De 3-8 andares,4,3,Sim,Roubo de bicicleta ,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 13:21:41,Morador,Moro em um condomínio de Casas,BH ,Mais de 10 quadras,1,3,Não,,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:21:42,Morador,Moro em um condomínio de Casas,Própria -SE,De 5 a 10 quadras,1,2,Não,,Sim,Não,Não,Sim,Sim,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:21:53,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Curitiba ,Até 6 blocos,Mais de 8 andares,3,4,Sim,Abriram a porta sem me consultar,Sim,Não,Não,,,Sim,,,,,,,,,,,,,,,
10/21/2024 13:22:08,Morador,Moro em um condomínio de Casas,Arapiraca,De 5 a 10 quadras,3,3,Não,,Não,,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:22:10,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Varzelândia ,Até 6 blocos,Até 3 andares,2,2,Não,,Não,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:22:18,Morador,Moro em um condomínio de Casas,Propriá,Até 5 quadras,3,1,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:22:18,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Sabta rita pb,Até 6 blocos,Até 3 andares,4,4,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:22:23,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Natal/RN,Mais de 11 blocos,Até 3 andares,3,3,Não,,Sim,Não,Não,,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 13:22:38,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,41,Até 6 blocos,Mais de 8 andares,4,4,Sim,"Pessoas entram junto com moradores e passam despercebidas. Já meu pai, morador idoso, ficou na madrugada proibido de entrar e o mandaram tentar no condomínio vizinho (o sistema com nome dos moradores estava fora do ar e o porteiro da madrugada não o conhecia). Visitantes/convidados já furtaram objetos de moradores nas áreas comuns. ",Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:22:47,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Porto da Folha,Até 6 blocos,Até 3 andares,2,2,Não,,Sim,Não,Não,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:23:02,Morador,Moro em um condomínio de Casas,Teófilo Otoni ,De 5 a 10 quadras,1,1,Sim,Deixar entrar desconhecido ,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:23:02,Morador,Moro em um condomínio de Casas,Feira de Santana ,Mais de 10 quadras,5,5,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:23:10,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Maceió ,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:23:16,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Salvador ,Mais de 11 blocos,De 3-8 andares,1,3,Não,,Não,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:23:16,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Fortaleza Ceará ,De 6 a 11 blocos,Mais de 8 andares,2,3,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,
10/21/2024 13:23:17,Morador,Moro em um condomínio de Casas,Imperatriz ,Até 5 quadras,1,1,Não,,Não,Não,Não,,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:23:31,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,32,Até 6 blocos,Até 3 andares,3,3,Sim,,Sim,Não,Sim,Sim,Não,,,,,,,,,,,,,,,,
10/21/2024 13:23:31,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Taboão da Serra  Sp ,Até 6 blocos,Mais de 8 andares,5,4,Não,"Ainda não passamos por uma experiência, pois ainda não aconteceu nada , o prédio só tem 5 anos ",Sim,Não,Não,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 13:23:36,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Feira de Santana -Ba,Mais de 11 blocos,Até 3 andares,5,4,Não,,Sim,Não,Não,Não,Não,Não,,,,,,,,,,,,,,,
10/21/2024 13:23:40,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Arapongas PR,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,
10/21/2024 13:23:50,Morador,Moro em um condomínio de Casas,"Feira de Santana, Bahia",Até 5 quadras,5,4,Não,,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:23:51,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,38,Até 6 blocos,De 3-8 andares,1,1,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:23:58,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Caraguatatuba SP,Até 6 blocos,De 3-8 andares,4,1,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:24:00,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Maceió ,Até 6 blocos,De 3-8 andares,4,4,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,
10/21/2024 13:24:07,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Goiânia ,Até 6 blocos,De 3-8 andares,1,1,Sim,Roubo gente entra fácil ,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:24:21,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,João Pessoa ,De 6 a 11 blocos,Até 3 andares,3,3,Não,,Sim,Não,Não,,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 13:24:25,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Birigui SP ,Mais de 11 blocos,De 3-8 andares,4,4,Não,,Sim,Sim,Não,Não,Não,Não,,,,,,,,,,,,,,,
10/21/2024 13:24:26,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Salvador ,Até 6 blocos,Mais de 8 andares,3,3,Não,"Minha vizinha de porta sim, tentaram abrir a porta dela com alguma ferramenta, enquanto ela viajava, no dia no meu Ap não tinha ninguém tbm, mas ela colocou câmeras na porta.",Sim,Não,Não,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:24:38,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju ,Até 6 blocos,Mais de 8 andares,4,4,Sim,Furto de uma bicicleta ,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:24:38,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Caetano do Sul São Paulo,Mais de 11 blocos,De 3-8 andares,5,4,Não,,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 13:24:45,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Natal rn,Mais de 11 blocos,De 3-8 andares,4,3,Não,,Sim,Não,Não,,Não,,,,,,,,,,,,,,,,
10/21/2024 13:24:48,Morador,Moro em um condomínio de Casas,Arapiraca,De 5 a 10 quadras,4,4,Não,,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:24:51,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,25,Até 6 blocos,Até 3 andares,4,3,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 13:24:57,Morador,Moro em um condomínio de Casas,Nossa senhora da Glória-SE ,De 5 a 10 quadras,4,3,Não,,Sim,Sim,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:25:03,Morador,Moro em um condomínio de Casas,Cajamar SP,Até 5 quadras,4,4,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:25:12,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Guarulhos/SP,Até 6 blocos,De 3-8 andares,1,2,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 13:25:14,Morador,Moro em um condomínio de Casas,Interior de Sao Paulo SP,Até 5 quadras,4,4,Não,,Sim,Sim,Não,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:25:43,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Palmas ,Até 6 blocos,Mais de 8 andares,5,5,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,
10/21/2024 13:26:04,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Vitória ,Até 6 blocos,De 3-8 andares,1,1,Sim,Drogados quebraram a porta de vidro da entrada. É roubo de bicicleta ,Sim,Sim,Não,,,,,,,,,,,,,,,,,,
10/21/2024 13:26:10,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju,Até 6 blocos,Mais de 8 andares,5,5,Não,,Sim,Não,Não,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 13:26:35,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Salvador ,Até 6 blocos,Mais de 8 andares,5,5,Não,,Sim,Sim,Sim,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 13:26:37,Morador,Moro em um condomínio de Casas,Coité do Noia,Mais de 10 quadras,4,3,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:26:45,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Parnamiirm/Rn,De 6 a 11 blocos,De 3-8 andares,5,5,Não,,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 13:26:47,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju ,Até 6 blocos,De 3-8 andares,4,4,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 13:26:49,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju,De 6 a 11 blocos,Mais de 8 andares,4,4,Não,,Sim,Sim,Não,,,Sim,,,,,,,,,,,,,,,
10/21/2024 13:26:51,Morador,Moro em um condomínio de Casas,Arapiraca ,De 5 a 10 quadras,5,5,Não,,Sim,Não,Sim,Não,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:27:02,Morador,Moro em um condomínio de Casas,Fortaleza ,De 5 a 10 quadras,3,3,Sim,Roubo de panelas,Não,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:27:04,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,42,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 13:27:09,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Lourenço da Mata ,De 6 a 11 blocos,Até 3 andares,4,3,Sim,Entraram sem identificação ,Sim,Não,Não,,,Sim,,,,,,,,,,,,,,,
10/21/2024 13:27:19,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Bauru SP ,Até 6 blocos,De 3-8 andares,2,2,Sim,"Roubaram a bicicleta do meu sobrinho, da nossa garagem. ",Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 13:27:22,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Caucaia- ceara,Até 6 blocos,Até 3 andares,4,4,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 13:27:29,Morador,Moro em um condomínio de Casas,Satuba/AL,Mais de 10 quadras,3,3,Não,,Não,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:27:30,Morador,Moro em um condomínio de Casas,João Pessoa,Mais de 10 quadras,3,4,Não,,Sim,Sim,Não,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 13:27:36,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Cuiabá MT ,Mais de 11 blocos,Até 3 andares,1,1,Sim,Furto ,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
